Pressure (Pa),Specific Volume Liquid (m^3/kg)
139931.7990664018,0.0007382819213440436
142867.49903336578,0.0007390994281708706
145851.28126913944,0.0007399200880372802
148883.68673330208,0.0007407439281250139
151965.25912614277,0.0007415709759528526
155096.54487545614,0.000742401259382117
158278.09312314045,0.0007432348066222758
161510.455712465,0.0007440716462366723
164794.1871738876,0.0007449118071483668
168129.84471287014,0.0007457553186460987
171517.98819653247,0.0007466022103903695
174959.18014048607,0.000747452512419656
178453.98569634373,0.0007483062551567483
182002.97263877175,0.0007491634694152218
185606.71135299734,0.000750024186406044
189265.77482185193,0.0007508884377443204
192980.7386139562,0.0007517562554561825
196752.18087098602,0.00075262767198582
200580.68229549093,0.0007535027202026658
204466.8261391819,0.0007543814334087295
208411.19819097896,0.0007552638453460916
212414.38676464185,0.0007561499902045571
216476.98268800444,0.0007570399026294758
