Pressure (Pa),Specific Volume Vapor (m^3/kg)
1111.0846163323242,13.165654214071589
1165.1615554057394,12.587844595314435
1221.496568615441,12.038969509552333
1280.1670088083902,11.517416975953758
1341.2522231917533,11.02167326076975
1404.833579148909,10.550316436537912
1470.9944965592108,10.102010342535173
1539.8204785812213,9.675498991227032
1611.3991386434136,9.269601362622774
1685.8202324763888,8.883206561122945
1763.1756878382835,8.515269307976356
1843.5596324956277,8.16480574457826
1927.06842376759,7.830889523773895
2013.8006789117555,7.51264816811021
2103.8573029303197,7.209259675609374
2197.3415173441144,6.919949355134474
2294.358889214637,6.643986874795136
2395.0173597207217,6.380683508105536
2499.4272708838225,6.129389563767499
2607.7013945947074,5.889491986024562
2719.954960755449,5.660412113514149
2836.3056826266074,5.441603585451776
2956.873786439435,5.232550384815749
3081.78203579946,5.0327650089680915
3211.1557603788137,4.841786758856899
3345.1228801318384,4.659180138596119
3483.8139334119746,4.484533357823022
3627.362100535982,4.317456929786933
3775.9032300582667,4.157582358636499
3929.575864304311,4.004560909845711
4088.521262906298,3.8580624581545253
4252.883427600357,3.7177744078063952
4422.8091258972945,3.5834006802350125
4598.447915421672,3.4546607646997813
4779.952166127539,3.331288827686795
4967.4770839362545,3.2130328769448195
5161.180731480434,3.099653978072762
5361.224053163189,2.9909255164104307
5567.77089417539,2.886632505849883
5780.988022709866,2.7865709398386724
6001.045151087418,2.6905471793803417
6228.114954938621,2.5983773795336615
6462.373095152376,2.5098869494482123
6703.998235775164,2.4249100446169325
6953.1720634286485,2.3432890891802693
7210.079307168184,2.2648743263784157
7474.90775549287,2.1895233953766295
7747.848274348542,2.1171009328074795
8029.09482507653,2.0474781974848413
8318.844481417818,1.9805327168466134
8617.297444431602,1.9161479537791037
8924.657061025056,1.8542129925651027
9241.129837847213,1.794622242779391
9566.925455828634,1.7372751600337164
9902.256787361492,1.6820759825433131
10247.339907241541,1.6289334825550623
10602.3941091842,1.5777607317384958
10967.641917427369,1.5284748796991567
11343.309099965516,1.4809969448275453
11729.624681195464,1.4352516167471712
12126.820952788401,1.391167069671911
12535.133486643907,1.3486747860268085
12954.801144153982,1.3077093897269199
13386.066086772902,1.268208488680465
13829.173788594842,1.2301125252154914
14284.373042334935,1.193364635779046
14751.91596957823,1.157910517072299
15232.058030150394,1.1236982998925749
15725.058029935324,1.0906784296119167
16231.178127139838,1.058803553011579
16750.68384181398,1.0280284111095164
17283.844060544485,0.9983097376401394
17830.931043396533,0.9696061628663061
18392.22042999274,0.9418781224225935
18967.991244398785,0.9150877709073912
19558.525900312885,0.8891988999578657
20164.110205133376,0.8641768605580702
20785.033365002142,0.8399884893451133
21421.587986313563,0.8166020386922626
22074.070081016955,0.793987110361028
22742.779067712152,0.7721145925262762
23428.017775044667,0.7509565999901519
24130.092442544053,0.7304864174111124
24849.31272255439,0.7106784453845642
25585.991681242886,0.6915081492211764
26340.445798639987,0.6729520102775306
27112.994969449497,0.6549874797024452
27903.962502508388,0.6375929344699036
28713.675119624415,0.6207476355769759
29542.462955631036,0.6044316882920328
30390.65955558586,0.5886260043449855
31258.601873944353,0.5733122659574905
32146.630271827347,0.5584728916166555
33055.08851467754,0.5440910035013448
33984.32376939933,0.5301503964750746
34934.68660019632,0.5166355085644668
35906.53096601048,0.503531392846509
36900.2142157397,0.49082369067226117
37916.097083598885,0.47849860615855333
38954.543685961165,0.466542881882979
40015.92151325074,0.45494377572102246
41100.60142795542,0.4436890387674758
42208.95765670367,0.4327668942874601
43341.367784609094,0.42216601764526157
44498.212749377606,0.4118755171620439
45679.87683397419,0.4018849158560853
46886.747660301946,0.3921841340216441
48119.21618130397,0.38276347260495003
49377.67667411632,0.37361359733794536
50662.52673130006,0.36472552359255883
51974.16725343434,0.35609060192017666
53313.002440589364,0.34770050424289095
54679.43978331401,0.339547210664804
56073.89005448957,0.331622996873371
57496.767299179235,0.32392042210224453
58948.48882599063,0.31643231762866314
60429.475197368854,0.3091517757797116
61940.15021894256,0.3020721394231731
63480.9409309521,0.2951869919198914
65052.277596288404,0.2884901475157715
66654.59369152246,0.28197564215263354
68288.32589454559,0.27563772467819164
69953.91407548156,0.2694708484364409
71651.80128411867,0.26346966322065657
73382.43373961584,0.25762900757211665
75146.26081817455,0.2519439014084836
76943.73504258819,0.2464095389666232
78775.31206950755,0.24102128204531828
80641.45067775346,0.23577465353414426
82542.61275652878,0.2306653312153723
84479.26329297698,0.22568914182646377
86451.87035991055,0.22084205537129808
88460.90510341724,0.21612017966886957
90506.84173023593,0.21151975512872087
92590.1574950011,0.20703714974293047
94711.33268756254,0.20266885428491677
96870.85062004923,0.19841147770584874
99069.19761377454,0.19426174271982963
101306.8629863066,0.1902164815694989
103584.33903862655,0.1862726319640666
105902.12104081431,0.18242723318217105
108260.7072204475,0.1786774223323287
110660.59874786877,0.1750204307640735
113102.2997233037,0.1714535806232061
115586.31716352838,0.16797428154489344
118113.1609880825,0.16458002747863748
120683.34400642349,0.16126839363941792
123297.38190346658,0.158037033579581
125955.79322684505,0.15488367637629205
128659.09937896256,0.15180612391474138
131407.82457834115,0.1488022483547728
134202.49588589976,0.14586998953692443
137043.64316319657,0.14300735265516193
139931.7990664018,0.14021240593369869
142867.49903336578,0.1374832784116043
145851.28126913944,0.13481815781278628
148883.68673330208,0.13221528849776623
151965.25912614277,0.12967296949384965
155096.54487545614,0.1271895526004355
158278.09312314045,0.12476344056635905
161510.455712465,0.12239308533628422
164794.1871738876,0.12007698636332398
168129.84471287014,0.11781368898516487
171517.98819653247,0.11560178286110055
174959.18014048607,0.11343990046750775
178453.98569634373,0.11132671564937008
182002.97263877175,0.10926094222560787
185606.71135299734,0.1072413326460291
189265.77482185193,0.10526667669782716
192980.7386139562,0.10333580025964519
196752.18087098602,0.10144756410131282
200580.68229549093,0.09960086272741787
204466.8261391819,0.09779462326299812
208411.19819097896,0.0960278043796646
212414.38676464185,0.09429939526058109
216476.98268800444,0.09260841460275716
220599.5792910691,0.0909539096552053
224782.7723947562,0.08933495529154953
229027.16029994644,0.08775065311575199
233333.343776496,0.08620013059967388
237701.92605218547,0.08468254025122754
242133.5128027005,0.08319705881195325
246628.71214104048,0.0817428864828784
251188.13460701972,0.08031924617758232
255812.39314476907,0.07892538281018133
260502.10314139572,0.07756056256655618
265257.8823489882,0.07622407228014227
270080.35091831756,0.07491521875392292
274970.13137961447,0.07363332814186117
279927.8486338525,0.07237774534478178
284954.1299440246,0.0711478334270144
290049.6049268069,0.06994297305301994
295214.9055443064,0.06876256194326048
300450.6660968183,0.06760601434858964
305757.52321453684,0.06647276054248227
311136.1158505852,0.06536224633044392
316587.0852742396,0.06427393257596362
322111.07506400335,0.06320729474240758
327708.7311009493,0.06216182245026289
333380.70156295376,0.06113701904918165
339127.6369189804,0.06013240120427342
344950.1899229527,0.05914749849613927
350849.0156094251,0.05818185303414801
356824.77128779294,0.05723501908247061
362878.11653865816,0.056306562698424364
369009.71320929436,0.05539606138267596
375220.2254093748,0.05450310374088387
381510.31950823567,0.053627289156372715
387880.66413120786,0.05276822747344625
394331.9301573042,0.05192553869095981
400864.790716453,0.0510988526657947
407479.9211877319,0.05028780882588056
414177.9991976983,0.04949205589243279
420959.70461929124,0.048711251611083466
427825.71957097924,0.0479450624915907
434776.7284161035,0.047193163555832446
441813.4177635752,0.04645523809379505
448936.476467849,0.04573097742727828
456146.5956298862,0.045020080681053
463444.4685986473,0.044322254561212554
470830.79097305087,0.04363721314047361
478306.2606038775,0.04296467765018621
485871.5775968737,0.04230437627882297
493527.4443159078,0.041656043976732664
501274.5653866979,0.041019422266936605
509113.6477009938,0.04039425906177336
517045.4004216435,0.03978030848518448
525070.5349875116,0.03917733070045956
533189.7651194821,0.0385850917432526
541403.8068268449,0.038003363359695126
549713.3784141506,0.037431922849434515
558119.200488793,0.03687055291343611
566621.995969198,0.03631904150638734
575222.4900931324,0.03577718169355628
583921.4104273495,0.035244771511952204
592719.4868772118,0.03472161383565096
601617.4516974849,0.03420751624514659
610616.039503339,0.03370229090059607
619715.98728216,0.03320575441883324
628918.0344060173,0.0327177277540262
638222.9226451444,0.032238036081861696
647631.3961812898,0.03176650868714047
657144.2016228503,0.03130297885467622
666762.088019954,0.03084728376338807
676485.8068804517,0.030399264383487508
686316.1121870901,0.02995876537665684
696253.7604147408,0.02952563499912844
706299.5105490631,0.0290997250075665
716454.1241059377,0.02868089056766693
726718.3651511443,0.028268990165386698
737093.0003216838,0.02786388552071954
747578.7988473708,0.027465441503939786
758176.5325737898,0.0270735260542325
768886.975985775,0.026688010100639287
779710.906232142,0.026308767485244442
790649.10315123,0.025935674888532306
801702.3492975645,0.02556861175684859
812871.4299693836,0.025207460231898866
824157.1332371836,0.024852105082222204
835560.2499737856,0.024502433636578468
847081.5738847427,0.024158335719189405
858721.9015406973,0.023819703586777926
870482.0324102859,0.02348643186734854
882362.7688945786,0.023158417500656076
894364.9163624637,0.022835559680311573
906489.2831877521,0.022517759797474966
918736.6807870073,0.022204921386084767
931107.9236592646,0.02189695006958055
943603.82942672,0.021593753509069995
956225.2188768502,0.021295241352898907
968972.9160064247,0.02100132518758072
981847.7480665424,0.020711918490043658
994850.5456092119,0.02042693658115648
1007982.1425360148,0.020146296580495448
1021243.376147799,0.0198699173623122
1034635.0871965291,0.019597719512668227
1048158.1199385289,0.01932962528770215
1061813.3221898107,0.019065558572991307
1075601.5453829826,0.018805444843980276
1089523.6446264856,0.018549211127440703
1103580.4787650947,0.018296785963930865
1117772.9104432845,0.018048099371229684
1132101.8061701087,0.0178030828087089
1146568.0363865073,0.017561669142622565
1161172.4755348847,0.017323792612279725
1175916.0021307208,0.017089388797078824
1190799.498837028,0.016858394584374423
1205823.8525409554,0.01663074813815295
1220989.9544330481,0.016406388868492425
1236298.7000892935,0.016185257401781845
1251750.9895558604,0.015967295551678185
1267347.727494401,0.015752446288726983
1283089.8230288143,0.015540653721393842
1298978.1902248836,0.01533186305531753
1315013.7479148214,0.015126020576769275
1331197.4198694536,0.014923073624358825
1347530.1349017255,0.014722970563960991
1364012.8269738168,0.014525660764231606
1380646.4353078096,0.01433109457269714
1397431.9045002637,0.014139223292396554
1414370.1846408043,0.013949999159059487
1431462.2314347744,0.013763375318801941
1448709.0063301194,0.013579305806321731
1466111.476649025,0.013397745523578414
1483670.6157238253,0.013218650218938428
1501387.4030379495,0.013041976466770758
1519262.8243720182,0.012867681647475879
1537297.8719548658,0.012695723927932338
1555493.5446203845,0.01252606224234489
1573850.8479697527,0.012358656273477835
1592370.7945398497,0.012193466434258596
1611054.4039776865,0.01203045384973606
1629902.7032213968,0.011869580339376656
1648916.726687981,0.011710808399684223
1668097.516468049,0.011554101187126938
1687446.1225247208,0.011399422501428775
1706963.602914768,0.011246736768814719
1726651.0239917228,0.011096009026091716
1746509.4606411464,0.010947204904452635
1766539.9965877084,0.01080029061342653
1786743.7243033168,0.010655232926484296
1807121.7458333843,0.010511999164578898
1827675.1726573599,0.010370557179939411
1848405.1259976104,0.010230875343625573
1869312.7371998723,0.01009292252884679
1890399.1479979837,0.009956668096591029
1911665.5108242994,0.009822081880932752
1933112.9892257783,0.009689134172881402
1954742.7578467051,0.00955779571175143
1976556.003170683,0.009428037663905533
1998553.9240319175,0.009299831606327776
2020737.7313929205,0.009173149521597843
2043108.6491871416,0.00904796377619781
2065667.9146312447,0.008924247107517264
2088416.7786633358,0.00880197260901717
2111356.5064016385,0.008681113715232745
2134488.3776250873,0.008561644186576383
2157813.687525842,0.008443538091306959
2181333.7462579072,0.008326769800233757
2205049.8809361085,0.008211313954909672
2228963.435271078,0.008097145461656994
2253075.7704138523,0.007984239471997716
2277388.265599764,0.007872571365172162
2301902.3184241666,0.007762116731599335
2326619.347115761,0.00765285134759583
2351540.789013031,0.007544751165902633
2376668.102844099,0.007437792288189108
2402002.769205395,0.007331950945329747
2427546.291453236,0.007227203474710945
2453300.1966485903,0.007123526296216237
2479266.0365596977,0.0070208958867187905
2505445.388727776,0.006919288752878723
2531839.85760103,0.006818681402021511
2558451.0757433306,0.006719050310838291
2585280.7051245505,0.0066203718916119205
2612330.4385001836,0.006522622455630048
