Pressure (Pa),Specific Volume Liquid (m^3/kg)
312960.5840678087,0.0010746180909399457
321354.21616818313,0.0010755371336356719
329928.90588932513,0.0010764618579743228
338687.50836828956,0.0010773922898867532
347632.9042134599,0.0010783284558734747
356767.9993877548,0.0010792703830088714
366095.72529548063,0.0010802180989454332
375619.0386502404,0.001081171631918345
385340.9215202646,0.0010821310107500734
395264.3812161702,0.0010830962648553024
405392.45034973114,0.001084067424245906
415728.18671403266,0.0010850445195362218
426274.67328007496,0.0010860275819484363
437035.0181704806,0.001087016643318165
448012.3545842903,0.0010880117361002884
459209.8407787898,0.0010890128933748714
470630.66001728084,0.0010900201488533929
482278.02052222006,0.0010910335368850643
494155.1554407337,0.0010920530924634299
506265.32276626467,0.0010930788512331353
518611.8053475261,0.001094110849496891
531197.9107691797,0.001095149124222665
544026.971361585,0.0010961937130510872
557102.3440971754,0.0010972446543030497
570427.4105841632,0.0010983019869875452
584005.576997635,0.0010993657508096978
597840.2739988407,0.0011004359861790927
611934.9567302344,0.0011015127342182151
626293.1047099107,0.0011025960367712587
640918.2218158637,0.0011036859364130672
655813.8362005451,0.001104782476458365
670983.5002642657,0.0011058857009712448
686430.7905550136,0.001106995654774884
702159.3077528683,0.0011081123834615332
718172.676586691,0.0011092359334027504
734474.5457953284,0.0011103663517599293
751068.5880356244,0.0011115036864950988
767958.4998706558,0.0011126479863819655
785148.0016529993,0.0011137993010173113
802640.8375314119,0.0011149576808326034
820440.7753285883,0.0011161231771059721
838551.6065305308,0.001117295841974462
856977.1461902593,0.0011184757284466074
875721.2329054169,0.0011196628904153062
894787.7287231362,0.0011208573826710572
914180.5190992963,0.00112205926091553
933903.5128537181,0.0011232685817754167
953960.642078565,0.0011244854028167584
974355.8621172277,0.0011257097825594924
995093.1514720712,0.0011269417804924975
1016176.511770529,0.00112818145708893
1037609.9677166122,0.001129428873821988
1059397.567004103,0.001130684093181075
1081543.380286187,0.0011319471786883867
1104051.501113452,0.0011332181949158693
1126926.0458895536,0.0011344972075026714
1150171.153794629,0.001135784283173015
1173790.9867635202,0.0011370794897544965
1197789.7294173357,0.0011383828961969071
1222171.589016282,0.0011396945725915114
1246940.7954125954,0.0011410145901908112
1272101.601004114,0.001142343021428825
1297658.2806858202,0.0011436799399419044
1323615.1318021892,0.0011450254205900838
1349976.47411545,0.00114637953947896
1376746.6497455179,0.0011477423739821855
1403930.0231388207,0.0011491140027645214
1431530.981035542,0.001150494505805477
1459553.9324169443,0.0011518839644236078
1488003.3084824136,0.0011532824613014543
1516883.5625956345,0.0011546900805111027
1546199.1702834335,0.0011561069075404385
1575954.6291692848,0.0011575330293201464
1606154.458973708,0.0011589685342513537
1636803.201464144,0.0011604135122340897
1667905.4204488108,0.0011618680546964532
1699465.7017437615,0.001163332254624612
1731488.6531404252,0.0011648062065936163
1763978.9044188506,0.0011662900067990105
1796941.1073006366,0.0011677837530893714
1830379.9354453029,0.0011692875449997038
1864300.0844480968,0.0011708014837857742
1898706.2718160267,0.0011723256724593947
1933603.2369732368,0.0011738602158247115
1968995.741245476,0.001175405220515473
2004888.5678783157,0.0011769607950333943
2041286.522016556,0.001178527049787596
2078194.430728417,0.0011801040971351371
2115617.14299534,0.0011816920514227589
2153559.5297443797,0.0011832910290297909
2192026.483843886,0.0011849011484123242
2231022.920133113,0.0011865225301486548
2270553.7755348934,0.0011881552969858183
2310624.008650348,0.001189799573888831
2351238.600505599,0.0011914554880884855
2392402.554046358,0.001193123169133715
2434120.8943296615,0.001194802748943818
2476398.6685602395,0.0011964943618626184
2519240.946132209,0.0011981981447142709
2562652.8186830366,0.00119991423686075
2606639.4001389975,0.001201642780261118
2651205.8267750544,0.00120338391953262
2696357.2572738426,0.0012051378020136337
2742098.872794889,0.0012069045778286148
2788435.877035435,0.0012086843999550819
2835373.496321017,0.0012104774242926706
2882916.979669946,0.0012122838097344154
2931071.598887787,0.0012141037182402932
2979842.6486505475,0.0012159373149131284
3029235.44660906,0.001217784768076934
3079255.3334838348,0.0012196462493578243
3129907.6731726667,0.0012215219337675485
3181197.8528662343,0.001223411999789782
3233131.282978793,0.0012253166294698653
3285713.397947695,0.0012272360085048102
3338949.6554370895,0.001229170326341384
