Temperature (K),Specific Volume Liquid (m^3/kg),Specific Volume Vapor (m^3/kg)
205.495,0.0013843903317053172,7.7112803935488925
207.51585858585858,0.0013888783498324467,6.744787771626282
209.53671717171719,0.0013934044912427498,5.917155219308117
211.55757575757576,0.0013979706073366752,5.20617029766012
213.57843434343434,0.0014025785340138735,4.593502450979676
215.59929292929294,0.0014072300923063056,4.063971496245857
217.62015151515152,0.0014119270894004995,3.6049633169708577
219.6410101010101,0.0014166713200436227,3.2059613642781715
221.6618686868687,0.0014214645683234821,2.85816962364517
223.68272727272728,0.0014263086098090117,2.5542080989835343
225.70358585858585,0.0014312052140353,2.2878660055667677
227.72444444444446,0.0014361561473156597,2.0539010540325653
229.74530303030303,0.001441163175862412,1.8478756766784337
231.7661616161616,0.0014462280691980882,1.6660229651892569
233.78702020202022,0.001451352603839287,1.5051365844158149
235.8078787878788,0.001456538567236521,1.3624800972023912
237.82873737373737,0.0014617877619548887,1.235712054502319
239.84959595959594,0.0014671020100822643,1.122823929540539
241.87045454545455,0.0014724831578537404,1.0220885477782429
243.89131313131313,0.0014779330804834193,0.9320171191063233
245.9121717171717,0.0014834536871970471,0.8513233406495146
247.9330303030303,0.001489046926461582,0.7788933276219143
249.95388888888888,0.0014947147914104132,0.713760361237705
251.97474747474746,0.0015004593254657236,0.6550836287204522
253.99560606060606,0.001506282628162237,0.6021302804518129
256.01646464646467,0.001512186861179524,0.5542602503971458
258.0373232323232,0.001518174254592944,0.5109133842467969
260.0581818181818,0.0015242471133563998,0.4715984994893324
262.0790404040404,0.0015304078240332263,0.43588406669838503
264.099898989899,0.001536658861794842,0.4033902544634911
266.1207575757576,0.0015430027977103454,0.37378212393493604
268.1416161616162,0.0015494423063538703,0.3467637947093608
270.16247474747473,0.0015559801737605676,0.32207343322025506
272.18333333333334,0.0015626193057663154,0.29947893909112405
274.2041919191919,0.0015693627367709569,0.27877422500502025
276.2250505050505,0.0015762136389699402,0.2597760023064033
278.2459090909091,0.001583175332104849,0.2423209983977479
280.2667676767677,0.0015902512937895558,0.22626354352540165
282.28762626262625,0.0015974451704755912,0.21147347417485876
284.30848484848485,0.0016047607891281346,0.1978343083467685
286.3293434343434,0.001612202169692629,0.18524165473370177
288.350202020202,0.0016197735384419385,0.1736018234858208
290.3710606060606,0.0016274793423049548,0.16283061102408988
292.3919191919192,0.0016353242642902855,0.1528522353822455
294.41277777777776,0.001643313240132942,0.1435984019574938
296.43363636363637,0.0016514514763084978,0.13500748242679148
298.4544949494949,0.0016597444695779899,0.12702379202538178
300.4753535353535,0.001668198028248617,0.11959695245706845
302.4962121212121,0.0016768182953603818,0.11268132946993692
304.51707070707073,0.001685611774037775,0.10623553563538304
306.5379292929293,0.0016945853552794697,0.10022199015299033
308.5587878787879,0.0017037463484980474,0.09460652860277935
310.57964646464643,0.0017131025151677975,0.08935805650816493
312.60050505050503,0.001722662105992189,0.08444824138123368
314.62136363636364,0.0017324339020657312,0.07985123861685403
316.64222222222224,0.0017424272605793033,0.07554344720039158
318.6630808080808,0.0017526521657058492,0.07150329170971968
320.6839393939394,0.0017631192854077184,0.06771102753769975
322.70479797979795,0.0017738400350309764,0.06414856664661153
324.72565656565655,0.0017848266487005063,0.06079932149967332
326.74651515151515,0.0017960922597075948,0.05764806510413897
328.76737373737376,0.0018076509912961925,0.05468080535171705
330.7882323232323,0.0018195180595132437,0.05188467206047105
332.8090909090909,0.0018317098901036645,0.049247815312479785
334.82994949494946,0.0018442442518150416,0.046759313847150034
336.85080808080806,0.001857140408948958,0.044409092414486574
338.87166666666667,0.0018704192965776506,0.04218784711863051
340.8925252525253,0.0018841037225658629,0.040086977891928194
342.9133838383838,0.001898218601437621,0.03809852733573899
344.9342424242424,0.0019127912262560417,0.03621512524782403
346.955101010101,0.001927851586110099,0.03442993822893065
348.9759595959596,0.0019434327386149296,0.03273662382425046
350.9968181818182,0.001959571249154351,0.03112928870974581
353.0176767676768,0.001976307711592151,0.029602450479539685
355.03853535353534,0.0019936873690805357,0.028151002628989875
357.05939393939394,0.002011760858718325,0.026770182358510673
359.0802525252525,0.0020305851106036067,0.025455540844795198
361.1011111111111,0.002050224440920194,0.024202915636931825
363.1219696969697,0.0020707518910073317,0.02300840483211963
365.1428282828283,0.0020922508812191345,0.02186834266570866
367.16368686868685,0.0021148172717598995,0.02077927610998523
369.18454545454546,0.0021385619555607917,0.019737942013182286
371.205404040404,0.0021636141552237695,0.018741244233080587
373.2262626262626,0.0021901256643088807,0.017786230092142957
375.2471212121212,0.002218276374431223,0.016870065386509748
377.2679797979798,0.002248281583181527,0.015990006925794508
379.28883838383837,0.002280401817305226,0.0151433712732296
381.309696969697,0.002314956291028493,0.014327497701049869
383.3305555555555,0.0023523417635409227,0.013539702202885499
385.3514141414141,0.002393059683159243,0.012777217251249801
387.37227272727273,0.0024377565631581535,0.012037108050223252
389.39313131313133,0.002487286515539093,0.011316148644448335
391.4139898989899,0.0025428130748596854,0.010610626620794804
393.4348484848485,0.002605985663117135,0.009916013879268505
395.45570707070704,0.0026792703790696907,0.009226367288035858
397.47656565656564,0.0027666363588435363,0.008533126779083607
399.49742424242424,0.0028751923951958617,0.007822362453050846
401.51828282828285,0.0030200018570990888,0.007067062928300591
403.5391414141414,0.003244785913664911,0.006196137317063933
405.56,0.004287245409511206,0.004287245409511206
